,1116
astronomy,1
honorably,1
prevalent,1
pupil,2
secretary's,2
accidents,5
augmented,2
limited,14
sufficed,1
comparatively,9
colleges,2
facilities,19
signalize,1
assembled,5
undisputed,2
hardship,1
violate,4
remiss,1
paris,1
crises,1
poorest,1
contravention,1
abundance,1
whatsoever,1
under,282
pride,5
madero,3
merchant,12
applied,15
conjecture,1
exempt,1
risk,3
dispense,1
rise,5
noils,1
retroceded,2
every,77
gratification,2
vastly,2
missionary,1
founded,2
school,14
greenbacks,3
conceive,7
guiding,2
barracks,3
enjoy,2
leaders,1
construed,6
consistent,13
welfare,16
estimates,63
direct,36
surrounding,3
street,2
by-product,1
friendships,2
estimated,19
expressive,3
conduce,2
third-class,1
solemn,2
selected,13
liberty,4
conduct,21
supplies,13
mints,2
hundreds,3
spreckels,1
contentions,1
represented,11
path,7
reversals,1
generals,1
leaves,6
changed,9
proportioned,1
abolition,4
changes,23
punishment,6
ventured,2
erected,2
patience,3
meats,2
would,287
hospital,3
tenders,1
distributing,2
asset,5
assessment,1
barbarous,1
ardently,1
excellent,10
robbing,1
casualties,1
supplemental,4
must,109
me,73
md,1
heterogeneity,1
join,5
advocacy,1
install,2
mr,21
my,133
estate,3
ingenuity,1
preserving,6
recommend--the,1
times,32
attract,6
guarantee,2
ceremony,2
end,19
returning,1
astronomers,1
writers,1
adjacent,3
widespread,6
badly,2
description,3
delicacy,2
predicated,1
parallel,1
provisionally,1
splendid,2
amid,1
perform,10
complexity,2
ultimate,11
enter,31
roused,1
civil-service,5
reforming,1
executed,2
interpretation,3
over,72
london,6
reformers,1
mployers',1
commending,1
expectations,1
indiscriminate,1
comprehend,1
destroyed,5
signatory,6
compelling,2
expioitation,1
stifling,4
vehicle,1
diseases,6
prevented,12
rental,6
netherlands,5
insurrectos,2
notified,2
each,75
lasting,4
prohibit,2
signing,3
cloths,4
gymnasium,1
celebrating,1
combining,2
public--obligations,1
revisions,1
fraught,2
god,1
washed,1
laid,12
adjust,8
newly,4
twenty-five,4
independence,18
arizona,3
associate,2
free,44
small,31
formation,5
l'enfant,1
laborer,1
grasses,1
inexpensive,1
days,18
cooperating,2
inspectors,1
industrial,41
encouraging,6
rank,13
hearing,8
restrict,1
subcontractor,2
adopted,54
palpable,1
borderland,1
guayaquil,3
licorice,2
confirming,2
ton,7
too,31
percentage,3
duress,1
consented,4
reparation,1
advantages-in,1
tool,1
serve,8
took,10
negotiating,1
incur,1
western,15
nonpartisan,8
past,43
mercifully,1
frankly,1
b--earths,3
immigrants,7
rural-delivery,2
classes,15
company's,1
paved,1
forceful,1
bridge,2
unrest,2
ran,1
raw,6
advising,2
regulate,3
car,1
thoroughly,5
steamboat,1
-,18
isolated,1
thorough,18
investment,16
upholding,1
laughed,1
effectiveness,6
revenues----------------------------------department,1
though,11
coin,1
parting,1
promotions,3
peers,1
prevails,2
partition,1
metal,1
treaty,51
orderly,1
reputation,2
enterprise,21
internal-revenue,1
inspire,1
reductions,3
reorganize,2
colors,1
defects,6
constituent,3
substituting,3
rosslyn,1
spite,2
situations,2
delays,6
pacification,1
columbia],1
announce,4
continuity,2
hostility,1
criticized,1
guatemala,3
despite,3
report,97
reconstruct,1
haiti,4
considerate,1
fabrics,6
countries,100
igneous,1
chesapeake,1
collusion,1
twice,1
thanks,2
above-mentioned,2
well-established,2
resist,3
innocuousness,1
disturbing,1
amalgamated,1
capacity,5
temptation,3
repair-shop,1
discovery,4
reiterate,3
confusion,3
weal,1
weak,4
however,53
southeast,1
news,1
improve,6
protect,22
embarked,1
sanitation,8
fault,1
penalizing,1
participating,2
merging,1
variance,1
expense,23
vexed,1
litigant,2
trust,33
conference,42
simplification,1
warehouses,2
been,633
quickly,5
beneficiary,1
confident,8
belongs,2
expected,15
railway--will,1
drugs,4
republicans,3
enterprises,15
deliberations,1
lessee,2
apprehension,3
legislating,1
lessen,3
n,3
teachers,1
stopping,1
procedure,42
natives,3
-at,1
expenses,32
experts,16
containing,3
suggest,8
beside,1
complex,1
freedomloving,1
several,35
inventors,1
cessation,1
workings,1
insisted,1
shortly,2
embarrassments,1
possessed,1
ocean,4
savings,23
hearty,4
greatest,13
hearts,1
possesses,2
assembling,5
proposed,65
proposes,3
grades,10
transporting,1
depart,1
forfeiture,4
exempting,1
pharmacy,1
humanity,2
gave,7
reorganizations,1
advances,4
judge,10
sanitary,7
advanced,7
apart,4
appearing,2
gift,1
zeal,1
dishonest,1
specific,15
offices,42
officer,11
arbitrary,2
accoutrements,1
incumbents,1
successfully,9
reviewable,1
aldrich,1
independence-loving,1
election,13
escape,7
indirect,4
perfected,5
rapidity,1
embodied,6
proceeding,6
armed,4
totals,1
everything,8
embodies,1
convict,1
christmas,3
arbitrated,1
dropped,1
corn,1
disappeared,1
lamps,1
permitted,12
meyer,1
chapter,1
accountants,1
limitation,11
census,6
attacks,2
surround,1
misleading,1
plus,1
steadily,5
efforts,29
discharging,2
presence,17
civil,41
obtaining,3
naturalized,1
uncontrolled,1
laborers,5
donated,1
electorate,2
existed,9
rely,2
outbreaks,1
indispensable,9
class,10
fought,2
feet-of,1
naught,1
discouraging,2
apportions,1
guide,3
head,12
medium,8
attempted,8
differences,10
discourage,1
payable,5
hear,2
satisfactorily,5
sustained,6
removed,15
counsel,4
bids,1
phosphate,8
simplifying,3
submitting,5
penal,1
peruvian,1
injurious,5
constructed,6
radically,2
upheaval,1
faithful,3
no,169
tit,1
detriments,1
whereas,5
when,96
setting,1
papers,3
erosion,1
tia,1
unbalanced,1
picture,1
permitting,7
waterways,11
preceding,7
football,1
miscellaneous,3
discharge,6
younger,1
to-day,16
longer,7
tested,1
vigorously,3
withhold,1
remarked,1
serious,15
nuclei,1
neighbors,2
remarkable,4
rob,1
varying,5
focus,1
obviate,1
leads,6
tripartite,2
computation,1
essentials,3
passage,39
charge,21
trustees,2
promoting,6
determinations,1
federation,1
advantage,24
unreached,1
questions],1
li,1
emphasized,2
denounced,4
clouds,1
impressive,1
sedimentary,3
posts,6
hawaii,2
levee,1
standards,3
invidious,1
yale,1
quick,4
accumulation,3
bahia,1
says,2
customhouses,4
injunction,12
obsolete,2
inland,4
widened,1
ottoman,6
port,8
substitute,4
constitution,23
contracted,1
re-hearings,1
patrols,1
transcontinental,2
paragraph,1
goes,3
reply,4
amounting,8
water,30
attainment,2
entertain,2
groups,8
supplying,4
noticeable,1
expressly,3
guilty,4
proud,1
law-abiding,1
denunciation,1
hospitality,4
navigation,11
emerge,1
morals,1
inducing,1
peer,1
paralyzed,1
crisis,1
ill-feeling,1
landowners,1
---------------,1
prey,2
certiorari,1
nontransferable,1
today,3
unwarranted,2
sessions,2
neglected,1
fuel,3
cases,58
tribunal,21
collision,1
local,30
modified,4
districts,7
predominating,1
slightest,9
numbers,4
stream,4
death,7
stroke,1
performed,3
intelligible,1
rovided,1
parliamentary,1
requirements,15
inheritance,3
secured,21
innumerable,1
vital,10
fourth,6
speaks,1
secures,1
levy,6
impartial,10
eighty,1
unawares,1
informs,1
year--a,1
representations,2
eighth,1
branches,27
succeeded,6
inform,1
representation,6
impartially,2
refund,3
exclusive,12
comfort,4
furnished,6
mainly,3
furnishes,5
paternalism,2
blocked,1
supplemented,4
civic,1
platform,26
offers,12
amelioration,3
farmer,6
coordinated,3
pan-american,6
meridian,1
qualifies,1
weathers,1
qualified,3
obscene,1
wagon,1
term,7
equality,13
name,5
advent,1
possibilities,6
receivership,4
importation,5
revenue-cutter,1
populated,1
divisional,1
gaps,1
begun,9
adequately,3
plans,19
abdication,1
ultimately,9
concur,8
intercourse,10
factors,1
profit,17
inadequacy,3
factory,3
attracted,1
attended,6
theory,3
dispatched,4
col,3
curable,1
farley,1
dispatches,1
accommodation,1
impose,5
motion,2
turn,1
place,34
conveniences,2
unborn,1
origin,3
suspend,3
pensionable,2
revenue,25
faculty,2
symbolic,1
commissioners,26
george,3
engineer,7
disinterested,2
given,59
necessarily,20
district,49
returns,9
convention,49
legally,2
white,5
gives,3
appointees,3
season,5
circulated,1
legumes,1
ill-advised,1
copy,1
population,26
wide,10
unfortunately,5
require,33
diplomatic,39
officials,13
spoils,1
marines,4
outcome,1
oath,2
powder,2
and,3960
armored,2
pro,3
prostitution,1
rent,2
any,207
prosperity,35
conversion,3
ideas,3
under-appraisement,1
sciences,1
emphasis,2
vissering,1
urge,31
sure,11
invasions,1
sherman,8
clearer,4
falls,2
visitors,2
annul,1
considered,14
later,11
readjust,2
quantity,1
slope,3
pursuant,9
trespass,1
spaces,1
woolen,18
gulf,4
state,143
crime,2
results--if,1
wood,7
wool,38
lighted,1
pendency,1
expectation,1
clerks,5
wilson's,1
trade,154
homestead,4
regarding,4
floods,1
orphans,1
obliterate,1
paper,10
ignored,1
imposing,6
violated,3
labors,1
college,3
parking,1
violates,1
encouraged,8
surfaces,1
fails,1
detect,1
voluntary,5
farmers,12
ways,7
subsequent,9
review,18
definite,18
weapons,1
outside,5
charters,2
arrival,4
wa's,1
receivers,1
fearless,1
inseparable,1
cities,15
come,25
isthmus,8
postage,7
reaction,1
acquiring,6
missions,1
region,6
quiet,4
contract,20
service--only,1
managua,1
senator,2
railway,14
duty,111
afterwards,1
prayed,1
continuation,1
colony,2
period,31
insist,8
satisfaction,5
pole,1
approval,20
endeavor,4
turkey,10
squaring,1
dis,1
deposited,4
peaceful,5
hardly,8
direction,19
reimburse,1
minister,7
careful,18
spirit,25
protocols,1
case,55
myself,5
limits,5
amend,2
embodying,5
cash,2
cast,1
irrespective,3
shops,3
unsatisfactory,6
coupled,3
telephone,1
discrepancy,1
pomades,2
revolutions,3
granted,14
check,3
manila,3
buys,1
ittiation,1
regime,3
events,11
status,2
refusal,1
barges,1
producers,2
persons,21
excavated,2
prospered,1
delicate,1
statue,2
changing,6
relies,1
ments,1
modes,1
minimize,3
submarines,2
without,108
relief,11
inability,2
model,8
reward,3
bodies,2
justify,11
clog,1
tip,3
unconstitutional,1
actions,1
cease,2
abstained,1
prejudiced,1
internationalization,2
perilous,2
incurring,1
announcement,1
widest,1
seems,42
except,25
samples,1
kingdom,2
porto,17
virginia,8
schedules,20
confined,11
accepted,7
acute,4
reduces,2
waiving,1
reduced,32
burdens,3
madrid,2
pacific,20
madriz,1
intact,1
provided,40
caribbean,5
freer,2
legal,12
provides,12
freed,3
inspect,1
communicate,1
intrusted,2
earlier,1
oo,2
on,573
demarcation,1
polity,1
zealous,2
of,7325
paralysis,1
discussed,9
informing,2
mutually,8
stand,2
equalize,7
tariffs,10
discusses,1
or,486
tribe,1
communication,14
breakwater,1
accounts,10
determine,20
theoretically,1
distinctions,1
strictly,5
there,270
disposed,14
strict,8
desirability,1
disposes,1
valley,6
energy,6
municipalities,1
vested,4
fundamentals,1
tranquility,1
regard,43
cabinet,7
beings-might,1
garnered,1
promote,12
haitian,1
applying,5
wholesale,1
artisans,1
grasp,1
strongly,16
frighten,2
contributory,7
necessitates,3
britain,34
governed,10
controlled,7
compel,1
erecting,1
insurance,3
immunity,2
requested,6
briefly,2
conspiracies,5
separate,10
guam,1
includes,7
nucleus,2
included,16
complications,2
stocks,3
applause,1
calls,10
directors,8
missouri,4
spoliation,3
transports,4
all,310
chinese,22
supplies],1
lack,20
seals,5
ladders,1
earners,1
follow,8
settlement,38
decisions,28
overturn,1
subjected,5
participants,1
opportunities,9
removal,9
program,5
dairy,1
presentation,4
activities,15
belonging,5
far,76
induce,2
sloan,1
worst,3
g--agricultural,2
awful,1
hemp,4
treating,1
sentimental,1
regiments,14
list,8
prolonged,1
singularly,1
indemnity,1
employing,1
ten,14
spanish-american,1
tex,2
rate,68
rata,2
transacts,1
bank--that,1
country--an,1
sue,1
imported,11
advantageous,4
deeply,4
sum,21
eminent,1
crush,1
disbursed,2
guns,3
unquestioned,1
asiatic,2
christian,1
eventuate,1
compressed,1
directions,6
epitome,1
steamships,1
observing,1
thrift,2
naval,65
extraordinary,3
averments,1
outposts,4
disposition,24
suddenly,3
appliances,3
proceed,9
denominated,1
quasi,1
conspiring,1
markets,15
horses,2
flat,2
weakening,1
exigency,1
definition,2
problem,14
flag,10
stich,4
known,27
glad,25
debates,1
v,7
embarrassing,2
abandonment,1
conspire,1
arise,14
cultivate,1
court,157
broadly,2
rather,16
breaking,1
occasionally,1
buenos,5
extinguished,1
tinfoil,1
simplicity,1
bumper,1
proclaimed,4
emergencies,2
dissolving,1
short,13
chiefly,9
reestablishing,1
departure,1
supervision,29
groundless,1
specifying,3
shade,1
rentals,1
l--silks,1
magnanimity,1
outrages,1
september,9
developed,8
mission,6
exemplification,1
avenue,1
inquiries,5
style,1
resort,3
argentina,1
might,77
belligerent,1
argentine,11
return,15
number,74
framework,1
communities,1
instructions,5
latinamerican,1
inherent,3
friendship,17
philippines,20
characterized,2
formulate,1
needless,1
beneficent,2
oppressed,1
recapitulate,1
expect,9
inflict,2
nature's,1
convicting,1
adhere,1
health,16
hill,1
shipment,5
dying,1
induced,5
remodeling,1
inapplicable,1
hepburn,2
experimenting,1
fuller,1
attendant,5
generate,1
success,19
year's,2
prejudice,6
circuit,16
consequence,5
fallen,1
throws,1
bushel,1
feed,1
feel,10
radical,10
feet,11
sympathy,13
enlarged,7
least,21
colombia,3
fees,3
illustrating,1
story,2
impairing,1
utilization,4
leading,6
financed,2
coasts,9
inhibitions,2
passed,44
second-class,7
finances,6
ecuador,9
mainstay,1
$-,3
imperfect,1
option,1
relieved,3
litigated,1
treasurer,1
convinced,11
relieves,1
king,4
kind,16
double,4
instruction,5
japan's,2
aims,4
outrageous,1
risks,1
munificence,1
amass,1
outstanding,7
strengthen,4
imports,10
russo-japanese,1
unsurveyed,1
elaboration,1
alike,6
cognizant,1
smallpox,1
wilson,2
interferes,2
conforming,1
chairman,2
finding,5
contractual,1
interfered,3
added,14
electric,2
cargo,3
reckon,1
inconvenience,3
reach,11
architects,2
react,1
enduring,1
nothing,25
seasons,1
prestige,3
measured,8
achievement,3
stands,3
stringency,3
mineral,6
---customs,1
traditional,5
hindrance,1
institutions,10
lying,1
quartermaster's,4
restore,5
dollar's,2
readjustment,6
costing,1
awakens,1
securing,28
confinement,1
penalty,7
his,115
publicity,5
gains,1
invoke,4
blank,1
iooo,1
b,6
character--work,1
him,20
contextual,1
appeal,8
medicines,1
investigate,7
activity,9
precaution,1
forego,1
manchuria,3
intelligence,6
defense,17
injecting,1
are,514
chambers,2
arm,1
declined,2
youth,1
threats,1
objection-and,1
degrading,1
determined,12
various,40
other's,1
numerous,8
corruption,1
korea,3
recently,17
creating,11
sold,4
attention,83
rapid,11
importers,1
opposition,7
competent,15
days',2
relying,2
bronze,1
liquors,1
c,2
license,3
movers,1
became,5
of------------------------,1
bond,3
finds,4
arbitrarily,2
distress,1
reasons,23
improper,3
child-labor,1
village,1
startling,1
java,1
usefillness,1
department's,2
due,56
strategy,1
whom,22
reduction,43
insanitary,2
foreseeing,1
transferring,1
precision,1
well-developed,1
togo,1
demand,15
incoming,6
instructor,1
plants,10
conception,1
thirty,6
workmen,3
statesmen-authors,1
unprecedented,2
healthy,3
behavior,1
engineers,20
shortened,1
rio,1
awakening,1
obstacle,1
reestablishment,1
rid,1
examiners,1
currents,1
lengthy,1
twofold,1
lengths,1
widely,6
peoples,5
advise,6
higher,27
arrives,1
exigencies,4
mountain,1
restraint,35
negotiate,1
cement,1
holidays,3
patriotic,5
arrived,1
lower,21
anybody,2
analysis,2
machinery,18
stating,2
grievance,1
abilities,1
precedence,3
scrupulous,1
counteragitation,1
competitive,2
repealing,1
intervals,2
antung-mukden,1
questions,42
vigilant,1
inference,1
northern,3
continent,3
profitable,5
advisers,3
exclusively,1
contractor,3
governmental,17
exhibition,3
impairs,1
violations,5
associations,8
complaint,11
amended,14
ton-each,1
advocate,2
unlimited,2
aggregation,4
moody,1
modifications,3
rotate,1
systematically,1
admittedly,1
capitals,1
separately,3
collect,4
arthur,1
pledged,7
judson,2
essential,22
understood,15
hay-pauncefote,1
gradually,7
constitutionality,5
tends,4
prof,1
withdrawals,6
intense,4
firing,1
frightful,1
range,3
militia,14
haitian-dominican,1
fleets,2
unnoticed,2
elasticity,4
purporting,1
canal,117
wrongs,1
territories,1
begrudging,1
question,108
long,38
redeposited,1
noninterest-bearing,1
abovementioned,1
upheld,1
sections,8
beriberi,1
negroes,7
repeatedly,3
filed,7
forbidding,1
encourages,1
outpost,1
raising,3
attribute,1
consist,3
fulfilling,3
declarations,1
gratifying,7
fluctuations,1
called,29
dill,1
individuality,1
humanitarian,1
associated,3
entrance,1
associates,2
reservoirs,1
snuffs,1
ottomans,1
peach,1
tentative,4
workhouse,3
neglecting,1
peace,37
department-,1
income,23
users,1
problems,14
replace,3
meaning,8
allowing,3
rightful,1
vice,5
departments,41
steaming,1
superannuated,1
demonstrates,1
once,24
issued,27
resistance,1
loyalty,1
adjustment,15
contributions,8
issues,7
rigidity,1
bank-note,2
cruiser,1
uphold,2
disposal,1
shanghai,2
languages,1
n--sundries----------------------------------------,1
stable,5
breach,1
include,20
breathing,1
wished,2
guise,1
agua,1
emoluments,1
wishes,2
notes,6
deals,1
enactments,1
dealt,4
businesses,2
settlers,2
noted,4
concluded,18
smaller,3
traveling,2
reclassification,2
universities,2
concessions,3
man's,1
waiting,1
capital,86
degree,14
pushing,1
desired,11
separation,6
settling,1
distressed,1
larger,16
leaving,7
definitively,1
purview,1
examinations,1
deputy,1
forbid,2
nationalities,1
apt,2
motor,1
apply,13
ill-considered,1
from,409
figure,2
consumption,32
&,4
few,32
examination,26
december,15
heavy--quite,1
possession,3
parliament,2
inclined,2
factor,8
impress,2
cooperate,11
sore,1
sculptor,1
women,1
cost--in,1
disingenuous,1
augment,1
instrumentalities,1
lumber,11
dissolve,1
proof,1
proprietary,1
calculation,1
inaccessible,1
tax,32
assumptions,1
impeded,1
recklessly,1
united,340
conversely,1
six,10
inaugural,6
fortunate,2
traders,1
instead,12
panic,7
sin,1
ever-present,1
exemplify,1
tension,3
attend,4
disinterestedness,1
abuse,7
readiness,3
majorities,1
light,7
interrupted,1
fortunately,1
courage,1
improvised,1
tenure,11
stamped,2
tropics,1
interpreted,4
own,46
looks,1
interpreter,1
badges,1
superior,3
silk,5
weeks',1
assurances,5
ships,20
freedmen's,1
permanent,38
restrain,7
covered,8
defining,2
pending,32
violating,3
contention,4
flour,1
practice,23
negligent,1
ambition,1
republican,29
articles,43
sleeve,1
profound,3
transmitted,9
dogmatic,1
bills,19
disregarding,1
registration,1
related,2
depositor,1
doubled,1
sectional,1
our,372
griswold,1
erdman,1
respects,7
clinching,1
acknowledgment,1
sentiment,5
frontier,5
enforcible,1
chaos,3
obstructions,1
thrifty,1
performs,2
exporting,1
disclose,3
proviso,1
zoological,2
averted,1
maintains,1
promptly,30
tenement,1
york,11
overtake,1
segregated,1
g,1
feasible,5
regaining,1
complished,1
navies,4
hence,9
*,3
plainly,4
hitherto,3
proposing,4
low-tariff,2
straight,1
salutary,1
publication,1
unknown,1
their,358
siam,2
reversed,1
shallow,1
slides,9
regards,2
diminish,1
july,18
institution,2
hearings,1
objectionable,3
isolation,1
limiting,5
armament,1
arouse,4
creditors,3
tracts,4
safeguarded,1
clip,1
westward,1
linked,2
pupils,1
propriety,2
agency,8
which,985
vegetation,1
collaboration,1
who,144
harmful,3
emancipation,2
why,19
statute,90
deny,1
neighboring,6
looked,1
ensued,1
please,1
agreed,15
purely,8
democrats,1
utter,1
fear,4
eyes,2
debate,2
litigation,15
nearer,1
unanimously,4
storekeeper,1
transmits,1
surroundings,1
candidates,2
thousands,6
battle-ship,2
vigor,2
prosecute,1
cuba,8
words,9
summer-the,1
spur,4
suez,5
differential,2
ascertain,1
generations,2
view,65
europe,14
requirement,5
acquired,3
turbulent,1
merits,7
scoured,6
responses,1
closer,16
puts,1
cruel,3
favor,35
closed,1
torpedo,3
bought,2
weighing,2
ability,18
opening,12
agencies,7
uncompleted,2
embarrassment,4
job,1
probing,1
commands,3
epidemics,1
april,23
grain,1
retrograde,1
grounds,14
wall,3
undetected,1
table,3
withdrawn,1
three-fourths,1
provinces,3
fishery,1
decent,3
literal,2
agreements,9
enlarging,2
remedies,3
resultant,2
sufficient,39
meritorious,1
scrutiny,3
naphtha,1
remedied,3
improved,10
repetition,2
present,157
abandoned,4
unlike,1
sultan,1
will,423
monrovia,3
carelessness,1
wild,1
thus,90
encouragement,5
silks-----------------------------------------------------------------------,1
-operates,1
perhaps,17
privileges,4
cross,6
unite,6
member,8
adverse,1
utica,3
geographical,6
largest,4
units,11
elkins,1
privileged,1
difficult,25
self-government,9
sincerest,1
slave,1
diego,1
conceived,1
mutual,9
proprietors,1
issuance,6
student,2
appropriated,5
approve,5
fighting,7
appropriates,1
english,8
undertaken,17
excessive,20
heavily,1
obtain,12
batteries,1
fishing,2
happiness,3
disturbance,8
supply,40
hall,1
hastening,1
other,290
adoption,18
attractive,1
cruisers,9
earnestly,28
acted,4
enact,4
identical,2
ordinary---panama,1
provisions,50
habana,1
execute,2
republics,33
lowden,1
know,11
presume,3
press,10
knox,1
countervailing,1
helpful,4
perpetual,1
loses,1
taxpayers,1
adjoining,1
exceed,10
because,78
british-american,1
sequence,1
flagrant,1
reclamation,14
searching,1
growth,15
export,9
empire,15
employment,10
lead,17
farsighted,1
mined,1
vesting,1
obey,2
apportioned,3
conveyed,4
cent--of,1
carried,19
extension,17
dependence,1
urged,14
dependency,2
carrier,15
urges,2
emperor,6
outset,1
dry-land,1
owe,1
eo,1
weather,1
promise,14
lawful,8
passamaquoddy,2
timber-culture,1
transfer,9
indictments,3
captains,1
continental,2
intention,5
extravagant,2
breeding,3
funds,23
volume,12
contradictory,1
coupling,1
made,267
tactics,1
whether,48
proper-,3
record,13
below,5
demonstrate,3
cottons,6
firm,3
attained,2
inadequate,8
dearth,1
resumption,1
e--sugar,2
monopolists,1
illinois,9
book,3
branch,10
conclusion,13
kinds,4
june,39
circumspection,1
risked,1
income-tax,2
money-order,1
dissension,1
incurred,3
upwards,4
auxiliary,2
ranks,2
emery,1
strategical,1
